,org,person,count,keywords,files
568,Bengals,Tiki Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
569,Bengals,Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
570,Bengals,LaDainian Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
571,Bengals,Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
572,Bengals,Flutie,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
573,Bengals,Jake Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
574,Bengals,Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
575,Bengals,David Boston,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
576,Bengals,Joe Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
577,Bengals,Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
578,Bengals,Tyrone Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
579,Bengals,Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
580,Bengals,Antowain Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
581,Bengals,Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
582,Bengals,Tom Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
583,Bengals,Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
584,Bengals,Drew Bledsoe,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
585,Bengals,Rich Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
586,Bengals,Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
587,Bengals,Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
588,Bengals,MarTay Jenkins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
589,Bengals,Moulds,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
590,Ravens,Anna!,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
591,Ravens,RuYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
592,Ravens,ReYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
593,Ravens,Olandis Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
594,Ravens,Karon Coleman,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
595,Ravens,Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
596,Ravens,Daunte Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
597,Ravens,Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
598,Ravens,Charlie Batch,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
599,Ravens,Ty Detmer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
600,Ravens,Carter,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
601,Ravens,Ryan Leaf,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
602,Ravens,Anthony Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
603,Ravens,Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
604,Ravens,Frank Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
605,Ravens,WR ARI,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
606,Ravens,Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
607,Ravens,Moe Williams,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
608,Ravens,Barlow,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
609,Ravens,James Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
610,Ravens,Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
611,Ravens,Peter Warrick,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
612,Ravens,Jon Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
613,Ravens,Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
614,Ravens,Scott Mitchell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
615,Ravens,Keenan McCardell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
616,Ravens,Jimmy Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
617,Ravens,Mack,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
618,Ravens,Ismail,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
619,Ravens,Jason Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
620,Ravens,Ron Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
621,Ravens,Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
622,Ravens,Tiki Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
623,Ravens,Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
624,Ravens,LaDainian Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
625,Ravens,Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
626,Ravens,Flutie,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
627,Ravens,Jake Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
628,Ravens,Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
629,Ravens,David Boston,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
630,Ravens,Joe Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
631,Ravens,Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
632,Ravens,Tyrone Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
633,Ravens,Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
634,Ravens,Antowain Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
635,Ravens,Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
636,Ravens,Tom Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
637,Ravens,Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
638,Ravens,Drew Bledsoe,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
639,Ravens,Rich Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
640,Ravens,Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
641,Ravens,Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
642,Ravens,MarTay Jenkins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
643,Ravens,Moulds,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
644,Jaguars,Anna!,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
645,Jaguars,RuYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
646,Jaguars,ReYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
647,Jaguars,Olandis Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
648,Jaguars,Karon Coleman,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
649,Jaguars,Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
650,Jaguars,Daunte Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
651,Jaguars,Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
652,Jaguars,Charlie Batch,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
653,Jaguars,Ty Detmer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
654,Jaguars,Carter,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
655,Jaguars,Ryan Leaf,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
656,Jaguars,Anthony Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
657,Jaguars,Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
658,Jaguars,Frank Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
659,Jaguars,WR ARI,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
660,Jaguars,Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
661,Jaguars,Moe Williams,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
662,Jaguars,Barlow,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
663,Jaguars,James Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
664,Jaguars,Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
665,Jaguars,Peter Warrick,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
666,Jaguars,Jon Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
667,Jaguars,Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
668,Jaguars,Scott Mitchell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
669,Jaguars,Keenan McCardell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
670,Jaguars,Jimmy Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
671,Jaguars,Mack,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
672,Jaguars,Ismail,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
673,Jaguars,Jason Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
674,Jaguars,Ron Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
675,Jaguars,Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
676,Jaguars,Tiki Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
677,Jaguars,Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
678,Jaguars,LaDainian Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
679,Jaguars,Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
680,Jaguars,Flutie,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
681,Jaguars,Jake Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
682,Jaguars,Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
683,Jaguars,David Boston,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
684,Jaguars,Joe Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
685,Jaguars,Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
686,Jaguars,Tyrone Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
687,Jaguars,Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
688,Jaguars,Antowain Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
689,Jaguars,Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
690,Jaguars,Tom Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
691,Jaguars,Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
692,Jaguars,Drew Bledsoe,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
693,Jaguars,Rich Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
694,Jaguars,Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
695,Jaguars,Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
696,Jaguars,MarTay Jenkins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
697,Jaguars,Moulds,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
698,Fantasy,Anna!,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
699,Fantasy,RuYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
700,Fantasy,ReYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
701,Fantasy,Olandis Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
702,Fantasy,Karon Coleman,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
703,Fantasy,Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
704,Fantasy,Daunte Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
705,Fantasy,Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
706,Fantasy,Charlie Batch,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
707,Fantasy,Ty Detmer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
